p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,specificity,n_cells,prop
5.0139581803133224e-14,0.3962690983867625,0.283,0.057,1.0914384166906041e-9,12,Rarb,0.012067724267285107,60,0.006133714986710284
6.84144161555191e-14,0.5287103744300421,0.517,0.163,1.4892450108733399e-9,12,Mpped2,0.010285948910055093,60,0.006133714986710284
9.609352769861568e-14,0.6818132591892796,0.483,0.152,2.091763910943466e-9,12,Cpne4,0.0132890084441518,60,0.006133714986710284
1.274929073169475e-13,0.545857149267465,0.483,0.153,2.775265606475313e-9,12,Oprm1,0.010569593735439866,60,0.006133714986710284
1.320402291793351e-13,0.8981551077047858,0.867,0.536,2.874251708775766e-9,12,Gabrg3,0.008911057452235402,60,0.006133714986710284
3.636143958545886e-13,0.22857640982291916,0.167,0.023,7.915158168962685e-9,12,Gpr88,0.010179902866959056,60,0.006133714986710284
4.62816882909527e-13,0.3624675377285615,0.4,0.108,1.0074597907174584e-8,12,Pde2a,0.008234342845783902,60,0.006133714986710284
5.97931282428666e-13,-1.248200387201975,0.35,0.77,1.30157681559072e-8,12,Ptprd,0.003480047918817423,60,0.006133714986710284
1.2157443870328206e-12,0.28960047684001455,0.283,0.061,2.6464323816930444e-8,12,Ngef,0.008240991477728325,60,0.006133714986710284
1.5231075230368534e-12,0.3118364271566859,0.35,0.087,3.315500456146622e-8,12,Csgalnact1,0.007694833544006944,60,0.006133714986710284
2.193819191456105e-12,0.2078190741006588,0.167,0.024,4.7755056159616494e-8,12,Gm13889,0.00886980816162595,60,0.006133714986710284
2.3355144120151156e-12,0.40679926676707834,0.317,0.077,5.0839477720745046e-8,12,Sorcs2,0.010272408709755567,60,0.006133714986710284
2.692788252209875e-12,0.23248188089910107,0.2,0.034,5.8616614674104564e-8,12,Iqgap2,0.008388103511820068,60,0.006133714986710284
2.787842853930895e-12,0.5011301752897449,0.5,0.172,6.068576324436774e-8,12,Tiam1,0.008935435076940291,60,0.006133714986710284
4.116942215815508e-12,0.1773541630568531,0.133,0.017,8.961759815387198e-8,12,Abi3bp,0.008510747358255185,60,0.006133714986710284
4.719596451628156e-12,-1.288936533324359,0.633,0.831,1.027361755590417e-7,12,Cntnap2,0.006022236566494854,60,0.006133714986710284
4.767468113692084e-12,0.14018154533946617,0.117,0.013,1.037782458988493e-7,12,Itpka,0.007738502809580018,60,0.006133714986710284
5.8409298442879565e-12,0.6024695484728004,0.533,0.199,1.2714536085046025e-7,12,8030451O07Rik,0.009897666702023796,60,0.006133714986710284
6.246217771717832e-12,0.5669237818962648,0.633,0.263,1.3596766845475378e-7,12,Cacnb4,0.008369436699680462,60,0.006133714986710284
6.802579340464401e-12,0.3660575276836446,0.5,0.16,1.480785470832291e-7,12,A330015K06Rik,0.007016539198597767,60,0.006133714986710284
6.9330722277215544e-12,0.23219531916593344,0.2,0.035,1.509191162530428e-7,12,Tmod1,0.008138399480068934,60,0.006133714986710284
6.939140029147818e-12,0.5782608198695057,0.75,0.364,1.510512001544897e-7,12,Dlgap2,0.007308146408779459,60,0.006133714986710284
9.132138286049282e-12,0.7460987432947586,0.9,0.582,1.9878838621072077e-7,12,Gria1,0.0070768407886279945,60,0.006133714986710284
9.936267499209533e-12,0.1770623558064875,0.133,0.017,2.162926709227931e-7,12,Ddn,0.008496744316305881,60,0.006133714986710284
1.0317379067238349e-11,0.2431112240803801,0.217,0.041,2.2458870753564441e-7,12,Ptpn3,0.007892316244188052,60,0.006133714986710284
1.0504546896454518e-11,0.36576520134887247,0.4,0.118,2.2866297684202199e-7,12,4930547E14Rik,0.007605083041120964,60,0.006133714986710284
1.0690281135566606e-11,0.2698690251902233,0.267,0.058,2.327060397590139e-7,12,Cdh6,0.007620086477533291,60,0.006133714986710284
1.185768127536011e-11,0.7157706444713754,0.933,0.649,2.581180060020389e-7,12,Csmd3,0.006311526670871468,60,0.006133714986710284
1.3003488136425264e-11,0.4825113423735985,0.567,0.212,2.830599297537051e-7,12,Caln1,0.007915499332403866,60,0.006133714986710284
2.1814820046950565e-11,0.50773899319123,0.533,0.201,4.7486500278202e-7,12,Cers6,0.008258387576661537,60,0.006133714986710284
2.4454126989747918e-11,0.7366356606678761,0.717,0.363,5.323174363128327e-7,12,B3galt1,0.008924602089161357,60,0.006133714986710284
3.011440306475339e-11,0.2750241700878409,0.283,0.066,6.555303259135517e-7,12,Npas2,0.007233307943612475,60,0.006133714986710284
3.0658125117352357e-11,0.2875434878747547,0.233,0.048,6.673660675545261e-7,12,Mitf,0.008561341325242519,60,0.006133714986710284
3.157640555287443e-11,0.2173188283723958,0.183,0.031,6.873551960749706e-7,12,Kirrel,0.007868833260329723,60,0.006133714986710284
4.030655356909939e-11,0.3917795915953855,0.417,0.131,8.773930580921556e-7,12,Sdk2,0.0076494491219396155,60,0.006133714986710284
4.0835038223026766e-11,0.28111442011832194,0.283,0.067,8.888971120388466e-7,12,Gng4,0.007283134806862903,60,0.006133714986710284
4.44201867107645e-11,0.789618536553953,0.967,0.769,9.669386243199215e-7,12,Lrp1b,0.00609033330916454,60,0.006133714986710284
7.329906513217751e-11,0.5693578125304867,0.717,0.336,1.59557404979724e-6,12,Slc35f1,0.007452272971937503,60,0.006133714986710284
7.403213811918832e-11,0.4160766375947186,0.467,0.158,1.6115315825784917e-6,12,4930419G24Rik,0.0075432190004141005,60,0.006133714986710284
7.476204780360087e-11,0.33053739247458114,0.333,0.091,1.6274202565887837e-6,12,Zswim6,0.007419028336013143,60,0.006133714986710284
7.997750557661947e-11,0.3416061681433211,0.367,0.107,1.7409503413918526e-6,12,Slc4a4,0.007186734190890315,60,0.006133714986710284
8.838537220693493e-11,0.2791807491752907,0.333,0.089,1.9239727822005595e-6,12,Glra2,0.006407126329858682,60,0.006133714986710284
1.1403487342405128e-10,0.3419132501049128,0.317,0.083,2.482311124694748e-6,12,March3,0.008009781941499929,60,0.006133714986710284
1.3417795763726074e-10,0.3667727180797244,0.45,0.149,2.920785781847892e-6,12,Trps1,0.006794333509536458,60,0.006133714986710284
1.3789232325023336e-10,0.21573826495054588,0.183,0.033,3.0016400925110797e-6,12,Zadh2,0.007338172614997842,60,0.006133714986710284
1.4910474563476248e-10,0.2656128437496121,0.2,0.039,3.2457121029775097e-6,12,Lix1,0.008354838360870424,60,0.006133714986710284
1.4915921846174926e-10,0.13798644164334314,0.117,0.015,3.246897867475358e-6,12,Igfbpl1,0.006601682139550664,60,0.006133714986710284
3.0453526148598013e-10,0.17341973648790532,0.133,0.019,6.6291235720268155e-6,12,Egr1,0.007445950656810493,60,0.006133714986710284
3.5881239458884305e-10,0.2582052096438867,0.283,0.072,7.810628205409936e-6,12,Nt5dc3,0.006225045519765891,60,0.006133714986710284
4.1941800867802855e-10,0.2655535352866896,0.267,0.065,9.129891212903325e-6,12,Peak1,0.006690731225787974,60,0.006133714986710284
4.3774482730091637e-10,0.3733136871152624,0.383,0.123,9.52882940068635e-6,12,Atp2b4,0.007130026886872627,60,0.006133714986710284
4.477744062089819e-10,0.7190505364051933,0.833,0.476,9.74715327435712e-6,12,Prkg1,0.007718289339863555,60,0.006133714986710284
4.710176132908363e-10,0.4796075334527318,0.483,0.183,1.0253111406114927e-5,12,Diaph2,0.007764359384003053,60,0.006133714986710284
6.290757865651857e-10,0.4559898144129312,0.567,0.233,1.3693721721950962e-5,12,Pde1a,0.00680621825597507,60,0.006133714986710284
6.416059413623877e-10,0.5999332384198701,0.933,0.582,1.3966478131576455e-5,12,Grm7,0.005899092077872243,60,0.006133714986710284
7.288368170277465e-10,0.12053825542429948,0.1,0.012,1.5865319833059988e-5,12,Pml,0.006161227531399483,60,0.006133714986710284
9.61284565041671e-10,0.5052544561041736,0.65,0.315,2.0925242411827096e-5,12,Sorbs2,0.006394941076763207,60,0.006133714986710284
9.855134550713938e-10,0.5912577990931043,0.917,0.585,2.14526568899941e-5,12,Grm5,0.005684783687132059,60,0.006133714986710284
1.151496173938451e-9,0.22570100641171725,0.233,0.054,2.5065768714292207e-5,12,Cds1,0.0059733676928065286,60,0.006133714986710284
1.230425480192936e-9,0.2660739931927707,0.283,0.075,2.6783901852839828e-5,12,Sox1ot,0.006158163162834112,60,0.006133714986710284
1.5153774836529532e-9,0.27257801435104373,0.317,0.089,3.298673706415749e-5,12,Cdh9,0.005955026123373649,60,0.006133714986710284
1.5404691444956795e-9,0.2962925335906355,0.317,0.09,3.353293233738196e-5,12,Dchs2,0.006401194925934129,60,0.006133714986710284
1.6819005481408635e-9,0.5765421039154857,0.833,0.507,3.661161113193032e-5,12,Gm26871,0.005810207766730096,60,0.006133714986710284
1.8816084879763773e-9,0.24366005858626152,0.233,0.055,4.095885356626979e-5,12,Zfp277,0.006331420640947075,60,0.006133714986710284
1.992361902078526e-9,0.4685150153719871,0.567,0.243,4.336973388444535e-5,12,Pak7,0.006705387666333897,60,0.006133714986710284
2.214183367599017e-9,-0.6398507935934656,0.95,0.981,4.81983435458954e-5,12,Snhg11,0.0038006414697518585,60,0.006133714986710284
2.2584795340302787e-9,0.474356283208122,0.55,0.239,4.916258249677111e-5,12,Gm15738,0.0066956545349147085,60,0.006133714986710284
3.4378479236567247e-9,0.2652506154242656,0.283,0.077,7.483507360215959e-5,12,Slc16a2,0.005979649143409481,60,0.006133714986710284
4.053920866901844e-9,0.1835941842636102,0.15,0.026,8.824574943071934e-5,12,Synpo,0.0064968138432147425,60,0.006133714986710284
4.609078275156374e-9,0.35767173727512114,0.367,0.121,1.0033041589360396e-4,12,Xylt1,0.006654093667402403,60,0.006133714986710284
4.890970822814404e-9,0.46750044087073983,0.517,0.21,1.0646665287102396e-4,12,Dpyd,0.007059547505043447,60,0.006133714986710284
5.336772817325331e-9,0.18782627015822584,0.183,0.038,1.161708706875378e-4,12,Ryr1,0.005548140102490395,60,0.006133714986710284
6.003863224807499e-9,0.22823575676956653,0.217,0.051,1.3069209467760965e-4,12,Otof,0.005956578014720428,60,0.006133714986710284
6.580116355752662e-9,0.3672258021829602,0.717,0.335,1.4323597283202394e-4,12,Adarb2,0.004820933365246233,60,0.006133714986710284
6.7951307588346125e-9,0.11863293330741556,0.1,0.013,1.4791640635831185e-4,12,Gm29170,0.005597389238039205,60,0.006133714986710284
7.56307921171449e-9,-1.1628748863492766,0.3,0.636,1.6463310828060103e-4,12,Sgcz,0.0033645014707875355,60,0.006133714986710284
7.847771440587721e-9,0.6119695927790603,0.95,0.773,1.7083028871871348e-4,12,Syt1,0.004613149688884755,60,0.006133714986710284
8.729133604156359e-9,0.2487810364435541,0.25,0.065,1.900157802952756e-4,12,Pacsin2,0.005869046044781326,60,0.006133714986710284
1.0422472791030577e-8,0.13404365199319798,0.117,0.018,2.2687638771515356e-4,12,Clic6,0.0053442061211763665,60,0.006133714986710284
1.0448955712720023e-8,0.4189476154454883,0.533,0.232,2.274528679544895e-4,12,Cttnbp2,0.005903676325775492,60,0.006133714986710284
1.1102266843119865e-8,0.225762682614435,0.183,0.039,2.416741446410332e-4,12,Vav3,0.006497738533639748,60,0.006133714986710284
1.2203584637143425e-8,0.2068618756776003,0.183,0.039,2.656476303813381e-4,12,Icam5,0.005953749154491116,60,0.006133714986710284
1.4554561642128029e-8,0.3871686052120952,0.283,0.083,3.168236978258429e-4,12,Necab1,0.008097147842855423,60,0.006133714986710284
1.775205132368597e-8,0.24197433877512703,0.217,0.053,3.864266532139962e-4,12,Gm48003,0.0060768255341002815,60,0.006133714986710284
1.802135882785541e-8,0.17423488424437406,0.167,0.034,3.922889389647566e-4,12,Nab1,0.005249237916366881,60,0.006133714986710284
1.9570771151109593e-8,0.13302320378350105,0.117,0.018,4.260165464173536e-4,12,Inf2,0.005303521721075998,60,0.006133714986710284
2.015390135314044e-8,0.41208941525632,0.567,0.265,4.3871012465516106e-4,12,Ssbp2,0.005408193681509744,60,0.006133714986710284
2.1683209184935347e-8,0.33605406854618025,0.65,0.289,4.7200009753767263e-4,12,Mef2c,0.004636051625540956,60,0.006133714986710284
2.3039568977268486e-8,0.30541335280794474,0.367,0.127,5.015253374971803e-4,12,Gucy1b1,0.005413447831088551,60,0.006133714986710284
2.4861929714925866e-8,0.13273177967567495,0.117,0.018,5.411944860345062e-4,12,Itgav,0.005291902890361198,60,0.006133714986710284
2.8604732419666293e-8,0.39506882807224675,0.45,0.179,6.226678153112958e-4,12,Cnksr2,0.006091943107195328,60,0.006133714986710284
2.861778201858153e-8,0.24671232883169708,0.3,0.091,6.229518789804826e-4,12,Kctd1,0.004988779479432448,60,0.006133714986710284
3.3812792072350616e-8,0.3330140305543511,0.45,0.171,7.360368578309282e-4,12,Kcnab1,0.00537529776314742,60,0.006133714986710284
4.09047114740371e-8,0.4381449050603424,0.417,0.158,8.904137593668395e-4,12,Unc13c,0.007092842656370759,60,0.006133714986710284
4.2615386135240674e-8,0.45384055972763704,0.633,0.32,9.27651725391919e-4,12,Enox1,0.005506563221496005,60,0.006133714986710284
4.7490927405435534e-8,0.3170138576325385,0.383,0.139,0.00103378250776152,12,Bcl11a,0.005357791545178218,60,0.006133714986710284
4.8808060836276915e-8,0.32587269219794524,0.4,0.15,0.00106245386828407,12,Rapgef5,0.005330160575717772,60,0.006133714986710284
6.277430638604064e-8,0.1308389565216252,0.117,0.019,0.00136647110141133,12,Ppp1r1b,0.004941888295267403,60,0.006133714986710284
6.80352795326012e-8,0.19068194862216584,0.2,0.048,0.00148099196486566,12,Mdga1,0.00487328635816208,60,0.006133714986710284
7.560162002752923e-8,0.11643760692759551,0.1,0.015,0.00164569606475925,12,Adra2c,0.0047613006308564925,60,0.006133714986710284
9.374152226463304e-8,0.1919527346468804,0.2,0.049,0.00204056545665653,12,Gm16068,0.004805646388749358,60,0.006133714986710284
9.505351630050864e-8,0.4579901262650359,0.85,0.553,0.00206912494282947,12,Auts2,0.004317909161033649,60,0.006133714986710284
9.713350711168173e-8,0.1298207717451573,0.117,0.02,0.00211440218280708,12,Crym,0.004658259137451463,60,0.006133714986710284
1.1513049777415345e-7,0.13098447016750886,0.117,0.02,0.00250616067554777,12,Slc26a10,0.004700015235002618,60,0.006133714986710284
1.1982032319380326e-7,0.1365248924950537,0.1,0.015,0.0026082487952827,12,Fgf10,0.005582698527706142,60,0.006133714986710284
1.336207855820629e-7,0.2699931463453329,0.35,0.123,0.00290865726055034,12,Gda,0.004712368722086186,60,0.006133714986710284
1.3518141459246057e-7,0.4689361253285455,0.45,0.196,0.00294262903284868,12,Rgs7bp,0.006603797157560706,60,0.006133714986710284
1.4166875541512585e-7,-0.964850875757422,0.533,0.8,0.00308384546787645,12,Oxt,0.003942947634267322,60,0.006133714986710284
1.5351634569009917e-7,0.32287988184447414,0.35,0.127,0.00334174381298207,12,Camkv,0.005457941807573574,60,0.006133714986710284
1.5460837429055206e-7,0.3763495510257795,0.417,0.173,0.00336551509155673,12,Plcl2,0.0055642283672293,60,0.006133714986710284
1.871461373805318e-7,0.4073980596505185,0.4,0.158,0.00407379711849941,12,Plppr1,0.0063262369216077865,60,0.006133714986710284
1.9629290728660795e-7,0.45772608602158793,0.55,0.275,0.00427290400581488,12,Hivep2,0.00561512270727771,60,0.006133714986710284
2.0248020797812147e-7,0.3925975453115594,0.483,0.217,0.00440758916726774,12,Dock4,0.005359923221683855,60,0.006133714986710284
2.058163082460152e-7,0.45285200207677434,0.967,0.684,0.00448020939789925,12,Rbfox1,0.003926903747379188,60,0.006133714986710284
2.085823564676466e-7,0.18758028702490687,0.2,0.051,0.00454042073558773,12,9130019P16Rik,0.0045120157558277965,60,0.006133714986710284
2.180987901882155e-7,0.31921589246965065,0.333,0.119,0.00474757446481707,12,St6galnac3,0.005479051328665428,60,0.006133714986710284
2.613563351628758e-7,0.2640077537106279,0.283,0.092,0.00568920470382548,12,Gm45159,0.004981256231506029,60,0.006133714986710284
2.661485877962612e-7,0.2152673046279092,0.25,0.074,0.00579352245914901,12,Cpne7,0.004460771258597752,60,0.006133714986710284
2.9378750057648276e-7,0.15448133633757782,0.15,0.032,0.00639516631254887,12,Gm15345,0.004441614786847655,60,0.006133714986710284
3.012524275619616e-7,0.2157460276148429,0.217,0.059,0.00655766284316878,12,Gm41609,0.004867143178139811,60,0.006133714986710284
3.03745916489212e-7,0.4229693562228032,0.333,0.125,0.00661194111013716,12,Gm37459,0.006911410948543535,60,0.006133714986710284
3.1914459195195213e-7,0.20724767872121813,0.233,0.067,0.00694713947761009,12,Rgs8,0.004420734014230569,60,0.006133714986710284
3.645772989498732e-7,0.2747063557157696,0.35,0.128,0.00793611864354084,12,Penk,0.004607341186323701,60,0.006133714986710284
3.94320086950373e-7,-0.8164206664102763,0.467,0.705,0.00858355965273572,12,Grid2,0.003317151791728612,60,0.006133714986710284
4.025004836730858e-7,0.17729456382211622,0.183,0.045,0.00876163052859573,12,Cables1,0.004422395580923774,60,0.006133714986710284
4.032444881764979e-7,0.1656490919479267,0.167,0.039,0.008777826018626,12,Mlip,0.0043507538737247,60,0.006133714986710284
4.0914821037347234e-7,0.51109683002314,0.783,0.532,0.00890633824340974,12,Lrrc7,0.004613992763001692,60,0.006133714986710284
4.73590064654273e-7,0.1142456160664766,0.1,0.016,0.01030910852739421,12,Mbd4,0.004379687796455604,60,0.006133714986710284
4.846595186611957e-7,0.2909867765495614,0.4,0.159,0.0105500684022169,12,Bach2,0.004490138244670595,60,0.006133714986710284
5.101258374258885e-7,0.5121380442103542,0.85,0.597,0.01110441922908674,12,Rims2,0.004472550213537542,60,0.006133714986710284
5.13874544097649e-7,0.5384514306189159,0.75,0.454,0.01118602107591762,12,Kirrel3,0.005456014773572968,60,0.006133714986710284
5.66942051880089e-7,0.4829744613343403,0.833,0.503,0.01234119458532577,12,Pcdh15,0.004905968722014737,60,0.006133714986710284
6.197857241044164e-7,0.22457587861759704,0.2,0.054,0.01349149564230493,12,Lima1,0.00510179419381624,60,0.006133714986710284
6.457804459901785e-7,0.542614983608101,0.7,0.444,0.0140573487483142,12,Pbx1,0.00524723414387251,60,0.006133714986710284
7.201710963989424e-7,0.4056799832191197,0.75,0.447,0.01567668442641218,12,Kalrn,0.004175042605502502,60,0.006133714986710284
7.27216426475557e-7,0.1536198544006208,0.15,0.033,0.01583004717151992,12,Tns3,0.004283001832696998,60,0.006133714986710284
7.274122775926419e-7,0.3022309142617054,0.483,0.212,0.01583431045863663,12,Sorbs2os,0.0042235121378621015,60,0.006133714986710284
7.866927831640615e-7,0.4035088841774927,0.917,0.68,0.01712472850391529,12,Anks1b,0.003337621743334944,60,0.006133714986710284
8.569720251368016e-7,0.3986100847646533,0.533,0.268,0.0186545670431779,12,Shisa9,0.004862552339040948,60,0.006133714986710284
9.038253934164376e-7,0.43073943279326055,0.483,0.228,0.01967447116388901,12,5730522E02Rik,0.00559693814737985,60,0.006133714986710284
9.2805073950787035e-07,0.1943018951139762,0.217,0.062,0.02020180849760732,12,Sez6,0.004171273561023819,60,0.006133714986710284
1.2077670412085366e-6,0.48474940960575175,0.767,0.562,0.02629067295302742,12,Ppp3ca,0.004057886813323457,60,0.006133714986710284
1.2660008733556324e-6,0.2948421988744495,0.333,0.126,0.0275583070112054,12,Gm16351,0.004779549036870037,60,0.006133714986710284
