p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,specificity
1.0910555949860141e-4,0.3484351162580266,0.169,0.132,1,1,Timp4,0.4461025352091401
1.1045141382177489e-4,0.3904561458423559,0.139,0.105,1,1,Gm15336,0.5168895644960712
1.1169669374997105e-4,-0.22148467032604613,0.424,0.474,1,1,Sec62,-0.1981213084773071
1.1408767006880747e-4,0.32464086374850165,0.157,0.121,1,1,B230307C23Rik,0.42122822816954353
1.1459617773541547e-4,-0.3125668283717551,0.266,0.311,1,1,Rps3,-0.26734011687101883
1.1480505799906513e-4,-0.2883415667432925,0.317,0.362,1,1,Rnasek,-0.2524980018166401
1.1599951950398354e-4,0.22314674625547137,0.37,0.322,1,1,Prickle2,0.256410857498523
1.1625607972214512e-4,0.31249094317319104,0.215,0.174,1,1,Mdm4,0.38612386656457515
1.1784733601079273e-4,0.4205519679845917,0.135,0.102,1,1,Tasor2,0.5566128988031361
1.1849868868072183e-4,0.39999311435112883,0.152,0.118,1,1,Tbcd,0.5152453676387423
1.1887661621108722e-4,-0.3466739133335026,0.277,0.319,1,1,Jarid2,-0.3010303259980572
1.2078154882702019e-4,-0.603618974973362,0.077,0.109,1,1,Stxbp6,-0.4264097346142099
1.2255331845531468e-4,0.3811136568575564,0.138,0.105,1,1,Gm45847,0.5008922347270742
1.2392496715385183e-4,0.4198247735712113,0.127,0.095,1,1,Zim1,0.5612394341425666
1.253292640025334e-4,0.17622313841148463,0.476,0.426,1,1,Kif21a,0.19690660536118937
1.2574626144537266e-4,0.27030203771149175,0.277,0.232,1,1,Cacna2d2,0.3227313122676001
1.2715969014818473e-4,-0.2849320164261835,0.252,0.298,1,1,Serinc1,-0.2409492219442894
1.2720146336794389e-4,-0.34145277799760865,0.203,0.245,1,1,Ndufs6,-0.2829180160551615
1.2767549027804565e-4,0.41389647495345816,0.139,0.106,1,1,Ncapd3,0.5427510379106669
1.2996159217387713e-4,0.43180368650503187,0.109,0.08,1,1,March3,0.5883325228631059
1.3060491253952855e-4,0.3982021242207874,0.157,0.122,1,1,Ano6,0.5124404385464231
1.3061710389694863e-4,-0.3380372318133289,0.219,0.263,1,1,Gabarapl2,-0.2814834743996921
1.3133084125038547e-4,-0.2580468938299426,0.336,0.385,1,1,Rpl22l1,-0.22520456188794993
1.324563325846417e-4,0.39634924865270893,0.147,0.114,1,1,Atxn7,0.5110819258942825
1.325127970031259e-4,-0.2898014602935379,0.28,0.324,1,1,Nme1,-0.25044570642651426
1.339474688054408e-4,0.26657061087569245,0.25,0.207,1,1,Sipa1l1,0.3219451822170199
1.3458461089298988e-4,0.31152435847723536,0.195,0.157,1,1,Cnot3,0.38692515861822224
1.3671398516531072e-4,-0.2673378889514215,0.336,0.382,1,1,Uqcrq,-0.23514536829234983
1.3677383115431985e-4,0.30661191853850633,0.206,0.167,1,1,Xpo7,0.3782158995145647
1.3770620509725946e-4,0.3550362290072253,0.153,0.118,1,1,Dip2a,0.4603435850686905
1.3777739890216475e-4,0.45727271957958093,0.106,0.078,1,1,Tifa,0.6214219009671228
1.404113235707205e-4,0.18681846028302007,0.389,0.337,1,1,Rabgap1l,0.21564504762639408
1.4108898685761718e-4,0.373698225723226,0.135,0.102,1,1,Lrrc29,0.4946005928689756
1.4169399725508475e-4,0.42470182597831796,0.12,0.09,1,1,Atad3a,0.5662691013044239
1.4401898440012624e-4,0.21485100783561895,0.246,0.202,1,1,Tmem132d,0.2616502372651597
1.4462219694989496e-4,0.42547567745103976,0.122,0.092,1,1,Slc7a6,0.5642177461850744
1.4726911987387366e-4,0.46278507056810003,0.109,0.08,1,1,4930565N06Rik,0.6305446586490363
1.503335308206656e-4,0.23442317536115276,0.239,0.196,1,1,Cers6,0.2858527495475281
1.5064948307826385e-4,-0.2849231718035641,0.287,0.333,1,1,Tmsb10,-0.24556441533820686
1.5084888042303708e-4,0.3985823311121406,0.147,0.114,1,1,Akap10,0.5139614269603917
1.5096422199381432e-4,0.4092813848101886,0.144,0.111,1,1,Slc1a1,0.5309596343483527
1.5248395394916044e-4,-0.2909226951040198,0.261,0.306,1,1,Rpl7,-0.2481399458240169
1.5485711733811584e-4,0.45946642864677045,0.104,0.076,1,1,Gm48239,0.6287435339376859
1.548771979881684e-4,0.271946618007356,0.285,0.242,1,1,Cnot4,0.32026771128965476
1.5627038095839373e-4,0.3609892952749667,0.17,0.135,1,1,Tbce,0.4545791125684766
1.5643827156540982e-4,0.15344683130590364,0.338,0.285,1,1,Cep112,0.1819825578294577
1.5772694620750207e-4,0.2340167305222438,0.303,0.258,1,1,Trim44,0.2748336021249607
1.5826522698468194e-4,0.1907254295596671,0.44,0.392,1,1,Pnisr,0.21407956379146303
1.5876229558579118e-4,0.31971092701586334,0.196,0.158,1,1,Taf1d,0.3966034284500583
1.6006315723551522e-4,0.3853935593556006,0.144,0.111,1,1,Stk3,0.4999700229478061
1.6016904025049455e-4,0.27787935396031993,0.253,0.211,1,1,Gm26917,0.3331918319998149
1.6097038591223134e-4,-0.1320210351193829,0.848,0.859,1,1,Ttc3,-0.13033042815045018
1.6131797112556228e-4,0.4558030988629511,0.102,0.074,1,1,Dsel,0.6282691362705543
1.6170471675233013e-4,0.38907710075537283,0.138,0.106,1,1,Slc3a2,0.506534338719259
1.626314007384574e-4,0.39302192173008343,0.155,0.122,1,1,Gm48383,0.49933113006690927
1.6416188335462528e-4,0.4417782803986934,0.119,0.089,1,1,Sema5a,0.5906923074993765
1.6512929915931724e-4,0.39684968684102895,0.113,0.083,1,1,Gnasas1,0.540289332687184
1.6569540640495945e-4,-0.32204808646854266,0.235,0.279,1,1,Ndufa7,-0.271259140932285
1.6682436887082295e-4,0.31806499573427827,0.185,0.148,1,1,Nol4l,0.39758124466784783
1.6869054444430714e-4,0.15823242160590628,0.504,0.453,1,1,Dclk1,0.17604666774696856
1.6923816658554063e-4,0.26304299424271926,0.208,0.168,1,1,Svop,0.32567227858622383
1.6941610816701176e-4,0.2119549679924646,0.336,0.287,1,1,Tcf20,0.24814240155215372
1.698523770237546e-4,0.23889762467621667,0.273,0.229,1,1,Cask,0.28479935168824083
1.6998267812154224e-4,0.310350055271416,0.207,0.168,1,1,Arhgap20,0.3823956038165661
1.7171060582750337e-4,0.41798114090411564,0.164,0.13,1,1,Gm48765,0.527299285448269
1.7189905974405174e-4,0.24287929923203988,0.218,0.177,1,1,Lrfn2,0.299139475890309
1.7237647504249828e-4,-0.2496096238651515,0.411,0.452,1,1,Rpl34,-0.22696804293933023
1.7465069779556435e-4,0.3358077067176579,0.22,0.181,1,1,A230004M16Rik,0.40816406341372785
1.7559416379580705e-4,-0.2454492403288786,0.425,0.464,1,1,Rps16,-0.22481880849089095
1.760079041903199e-4,0.31001174751346294,0.159,0.123,1,1,Hlcs,0.40074689312715944
1.7660270673262494e-4,0.338501721411002,0.184,0.148,1,1,Cdh11,0.4208399779704349
1.769278964472505e-4,0.47064718834107033,0.109,0.081,1,1,Cep68,0.6333400435700823
1.7707555050412336e-4,0.2832120175052204,0.269,0.228,1,1,Asb3,0.33414049433729953
1.7793569550814982e-4,0.19803332545917995,0.267,0.221,1,1,1700111E14Rik,0.23925293166335318
1.785421754538318e-4,0.33044975302514956,0.158,0.123,1,1,Hmbox1,0.42448017055263115
1.7981579410762303e-4,-0.28628527357748923,0.259,0.303,1,1,Cox6a1,-0.24471249457613767
1.8026818656397258e-4,0.1992870910428295,0.302,0.256,1,1,Grin2a,0.23509649021458792
1.850737088832451e-4,0.4313553452049401,0.109,0.08,1,1,Pitpnm2,0.5877216578417309
1.853225286994525e-4,-0.2750466101587197,0.27,0.315,1,1,Atp5c1,-0.2357542372789026
1.857113267928898e-4,0.3367329194663746,0.176,0.14,1,1,Exoc5,0.42332138447201373
1.8784470040444633e-4,0.3573335858534894,0.167,0.132,1,1,Rsbn1,0.45208112755706614
1.9106074574310302e-4,0.4195014136758646,0.129,0.098,1,1,Tet2,0.552200840450883
1.9237934109059257e-4,-0.24992024826960002,0.376,0.422,1,1,Bex3,-0.22267775675206067
1.9316531806154056e-4,-0.24776741849256778,0.368,0.411,1,1,Pebp1,-0.22184527981816288
1.9350015832618215e-4,-0.33732953835937995,0.197,0.238,1,1,Romo1,-0.27921814729746997
1.945750373882482e-4,0.44098884396811266,0.139,0.107,1,1,Gm16093,0.5728733580520342
1.9483344381655276e-4,0.33949320551261275,0.17,0.134,1,1,Cstf2,0.43070033535182217
1.9558412987121264e-4,-0.3810818751377161,0.139,0.177,1,1,Eif5a,-0.2992676872550426
1.958638137092907e-4,0.23616856595682423,0.222,0.18,1,1,Gm17106,0.2912745646800832
1.9682645472414117e-4,0.359487380301994,0.149,0.116,1,1,Prr14l,0.4617553419396302
1.9714580984538408e-4,0.22723103687853263,0.343,0.297,1,1,Stag1,0.2624250695263862
1.9806002474931223e-4,0.371168259073861,0.139,0.107,1,1,Ryk,0.48217185057258577
1.993392678392117e-4,0.3296488474451915,0.185,0.148,1,1,Ube4b,0.4120610593064894
1.993919130973088e-4,0.27885350909018136,0.195,0.157,1,1,Pip5k1b,0.3463467151120087
1.995400266730256e-4,-0.30193331565978143,0.194,0.236,1,1,Swi5,-0.24819942049998983
1.9998853629457058e-4,0.35636246998960663,0.156,0.122,1,1,Ppfia1,0.4556766009703167
2.0202093656698818e-4,0.4194685916588301,0.154,0.121,1,1,Igsf9b,0.5338691166566929
2.0270258537762842e-4,0.3705275121633451,0.144,0.111,1,1,Tor1aip2,0.480684340103799
2.0287494535007982e-4,-0.49815680397142703,0.089,0.121,1,1,Mobp,-0.36641285581369426
2.035006318658976e-4,0.3952954173122869,0.134,0.102,1,1,Dcun1d2,0.5193096658808476
2.040890019708031e-4,0.2635495373441803,0.264,0.222,1,1,Mrtfb,0.3134102606255117
2.0518083492521128e-4,0.30598651689657475,0.171,0.135,1,1,Gpatch2,0.387582921402328
2.0696730786959634e-4,-0.37135668682505774,0.199,0.238,1,1,Pcdh10,-0.3105041204965819
2.0899976599345266e-4,0.2076064401403177,0.341,0.294,1,1,Nrcam,0.2407952247885998
2.0956558835027853e-4,0.3328959679716874,0.167,0.132,1,1,Unc13a,0.4211638382672106
2.1419917081679342e-4,0.20319691828943864,0.305,0.259,1,1,Ssbp2,0.23928594624818061
2.1530966145721854e-4,0.12706429875450986,0.433,0.383,1,1,Frmpd4,0.14365232731253988
2.1639629036545685e-4,0.2528192671285505,0.217,0.177,1,1,Gm19710,0.30995356478472014
2.169116173497451e-4,-0.27924314466629485,0.385,0.424,1,1,Ndufs5,-0.25355804409557436
2.180441268017718e-4,0.2972374608227488,0.175,0.139,1,1,Gtf2ird1,0.37421982477684196
2.1834828748658813e-4,0.31609290936668755,0.195,0.158,1,1,Cwc27,0.3901146666234435
2.1910029444980114e-4,0.34556296513939033,0.132,0.101,1,1,Zfp618,0.4516268455287082
2.2057473108054497e-4,0.33522027011471156,0.15,0.116,1,1,Cux2,0.43347448721729936
2.2078697717523897e-4,0.3989882862976457,0.142,0.11,1,1,Zc3h7a,0.5150576059478699
2.210611200016976e-4,-0.31403590740260334,0.253,0.296,1,1,Prdx5,-0.2684158262596576
2.2154714871992515e-4,0.2500261853759409,0.316,0.272,1,1,Zmynd8,0.2904715977161666
2.219375407167506e-4,0.289571087570633,0.208,0.17,1,1,Lcorl,0.35429874243936266
2.2398612481828152e-4,0.5267723575165393,0.11,0.082,1,1,Gpc3,0.706645845449016
2.240065871340233e-4,-0.3284947881061857,0.144,0.183,1,1,Rps2,-0.25848770211634287
2.2539201314758246e-4,0.3508714158083901,0.158,0.124,1,1,Pcyt2,0.44707809433649703
2.2629111730675125e-4,0.375036578328487,0.15,0.117,1,1,Capn7,0.4808161260621628
2.276749969671869e-4,0.32376004011834025,0.162,0.128,1,1,Sik2,0.4097588007747744
2.3147003040747632e-4,0.280689638716769,0.21,0.171,1,1,Rtl1,0.3447065738626987
2.3187743625014713e-4,0.21981486562279784,0.334,0.289,1,1,Ssh2,0.25404209383396015
2.3389430852094716e-4,0.30692834849183326,0.162,0.127,1,1,Crim1,0.391514901225803
2.358326451282498e-4,0.33829785678899915,0.188,0.152,1,1,Ptprj,0.41842103339692005
2.3977186027732017e-4,0.40765073403909247,0.119,0.09,1,1,Aifm1,0.539004859451689
2.4142105806976234e-4,0.2979943837366954,0.212,0.174,1,1,Mkln1,0.36307361696654844
2.4289891160720288e-4,0.4071139331258702,0.13,0.1,1,1,Gpr107,0.5292481130636313
2.439267777473222e-4,0.2946303940809645,0.205,0.167,1,1,Hdac7,0.3616720406383096
2.4427192630503805e-4,0.21629473505124053,0.351,0.305,1,1,Ktn1,0.24891623607536204
2.465858905440056e-4,0.42061367040065134,0.128,0.098,1,1,Poglut1,0.5493729572579935
2.4826039742227574e-4,0.3678573471341653,0.132,0.101,1,1,Gm49003,0.4807640576406913
2.4865515849738256e-4,-0.3276419274156297,0.179,0.22,1,1,Tceal9,-0.2665813863972623
2.5041820231381113e-4,0.3094418289236045,0.173,0.137,1,1,Gtdc1,0.3907550102465954
2.512783729128485e-4,-0.3993856747102065,0.174,0.212,1,1,mt-Atp8,-0.327797676413094
2.532778978015321e-4,0.2925533818999333,0.178,0.142,1,1,Rif1,0.3667218449168178
2.5350999921443717e-4,0.4226160233117988,0.13,0.1,1,1,Sncaip,0.5494008303053385
2.5502533201082387e-4,0.33350749807381197,0.159,0.125,1,1,Sgce,0.42422153754988884
2.5665557788476484e-4,-0.37852993417533676,0.186,0.225,1,1,Nts,-0.3129180789182784
2.585178360476927e-4,-0.5748172712984232,0.086,0.116,1,1,Gm20713,-0.42615763216952063
2.5983084470434636e-4,0.17152722238391344,0.444,0.394,1,1,Cwc22,0.1932946363920243
2.621029553783152e-4,-0.24555073270111238,0.242,0.287,1,1,Pgrmc1,-0.20704974673752335
2.67142574463299e-4,0.32752018285602924,0.164,0.129,1,1,Agrp,0.4163822479720062
2.6766419061369256e-4,-0.23915390631227607,0.389,0.434,1,1,H3f3b,-0.21435684229372212
2.71709994618233e-4,0.24009602332124835,0.275,0.233,1,1,Wdr33,0.2833751348212159
2.733236685524265e-4,0.2615906037827278,0.215,0.176,1,1,5330417C22Rik,0.31955670348458226
2.748964019866512e-4,-0.28601826111334705,0.254,0.297,1,1,Eif1b,-0.2446082098410443
2.75047288830423e-4,0.3130288077077523,0.145,0.112,1,1,B3gat2,0.40526050997878643
2.7573041702328555e-4,0.2955372772935627,0.159,0.125,1,1,Ephb2,0.3759234167174118
2.761909962624928e-4,0.33056993935264556,0.164,0.13,1,1,2610037D02Rik,0.417026692721799
2.8014365648633627e-4,0.4205436383605954,0.119,0.09,1,1,Gm17227,0.556052144054565
0.00028130372296458777,0.2900979330614559,0.213,0.175,1,1,Tcf12,0.35309062709765776
2.813304479082001e-4,0.40636486829904994,0.13,0.1,1,1,Rps6ka2,0.5282743287887649
2.83188247908033e-4,0.3622803600843243,0.152,0.119,1,1,Ext2,0.4627446616203134
2.8429235510974755e-4,0.2892890092104823,0.201,0.163,1,1,Pias2,0.3567306187196745
2.846000578744158e-4,0.2690008470565326,0.197,0.159,1,1,Tmem117,0.3332903576738171
2.87280104063224e-4,0.2939016681955944,0.227,0.188,1,1,Trpm7,0.354870631278723
2.877502262476718e-4,-0.3118927042737134,0.141,0.179,1,1,Atp1a2,-0.245680845265886
2.887474174904377e-4,0.3096303271243417,0.164,0.129,1,1,Gm11099,0.39363855541389176
2.909678318801145e-4,-0.31209359691403926,0.276,0.316,1,1,Atp5d,-0.27258807831732546
2.9240510617913035e-4,0.32483292858815016,0.175,0.14,1,1,Zfp608,0.40604116073518765
2.94597525147613e-4,0.3455133513339659,0.16,0.126,1,1,Mettl16,0.43874711280503603
2.961520485037335e-4,0.3539534401398692,0.127,0.096,1,1,Gm13052,0.4682509051850353
2.97180331118049e-4,-0.24662338794084881,0.355,0.395,1,1,Atp5a1,-0.22164886764304131
2.985727053308464e-4,0.40867602583858664,0.126,0.096,1,1,Gm15283,0.5363872839131449
2.995964313570817e-4,-0.3239356196836052,0.215,0.256,1,1,Ndufb3,-0.27205530559365276
3.0293346212719314e-4,0.2523434263875284,0.235,0.195,1,1,Rsrc1,0.3041061805183034
3.0683064181518917e-4,0.32026858533788083,0.197,0.161,1,1,Psmb2,0.39188143671777964
3.132159919589059e-4,0.2939044839108029,0.179,0.144,1,1,Elovl6,0.365339601528012
3.168906702918574e-4,0.24284323591313917,0.252,0.211,1,1,Hnrnpdl,0.29003078412374916
3.1868046794556793e-4,0.3364436981794734,0.152,0.12,1,1,Pdlim7,0.42616201769399964
3.191706486273736e-4,0.3613480853889497,0.142,0.111,1,1,Zup1,0.46226511824532296
3.200232168655379e-4,0.2153812854388415,0.319,0.275,1,1,Dtd1,0.24984229110905612
3.225541501772608e-4,0.3323271379826962,0.16,0.126,1,1,Sesn1,0.4220027148986618
3.250242378902416e-4,-0.24624609170699574,0.242,0.287,1,1,Ptprz1,-0.20763607732785008
3.265133002014935e-4,-0.2805076072167718,0.323,0.363,1,1,Rps17,-0.2495976780468796
3.266844501195645e-4,0.21528496881186787,0.263,0.22,1,1,Mtdh,0.2573633945341875
3.2910590009924823e-4,-0.21946849880326086,0.481,0.515,1,1,Rpl37a,-0.20497931635799702
3.293007782381262e-4,-0.29220074561535636,0.22,0.261,1,1,Psmc5,-0.24629947906275249
3.29727911944906e-4,0.33016295975441423,0.169,0.135,1,1,Ncor2,0.41331511258145187
3.3112294382616793e-4,0.3195956911804343,0.18,0.145,1,1,Frg1,0.39673947870674603
3.312945208119421e-4,0.3151135224033017,0.18,0.145,1,1,Rars2,0.3911754071213401
3.3133985163126534e-4,-0.5069107687397496,0.103,0.135,1,1,Penk,-0.3867541420755126
3.317511653532365e-4,0.26803156800397265,0.237,0.197,1,1,Nsd2,0.3224542214057945
3.3472539576477384e-4,0.3468535233215495,0.147,0.115,1,1,St6galnac3,0.4433692863327633
3.3486954537773365e-4,0.28215181719042426,0.242,0.203,1,1,Zfp644,0.3363583239412939
3.3677879088284915e-4,0.30975855427994414,0.185,0.149,1,1,Ranbp17,0.38459954726033335
3.397498524930892e-4,-0.2897317462114284,0.231,0.273,1,1,Gabarapl1,-0.24515763140967017
3.419675278531447e-4,0.18267715137536422,0.208,0.171,1,1,Il1rapl2,0.22220378646827926
3.488406841522004e-4,0.366581988397471,0.124,0.095,1,1,Mrpl1,0.47848596380301484
3.508488059765579e-4,0.26325460092969943,0.298,0.256,1,1,Ubr3,0.30644480889472825
3.516789857239172e-4,0.3771443276247304,0.13,0.1,1,1,Ctnnbl1,0.4902876259121495
3.529210043704023e-4,-0.3799771830159502,0.201,0.239,1,1,Nefl,-0.3195624007791046
3.5430073776145934e-4,0.24310497304028855,0.22,0.18,1,1,Gabra3,0.29712830038257493
3.544135365440861e-4,0.2606797890480812,0.335,0.295,1,1,Pnn,0.2960262011223973
3.5610647503673133e-4,0.24095927101059722,0.222,0.183,1,1,Reps2,0.2923112467997409
3.6033856846481144e-4,0.35399578827345657,0.112,0.084,1,1,Gm15155,0.4719943843646087
3.606280191637094e-4,0.3724990904466625,0.13,0.1,1,1,Efr3a,0.4842488175806613
3.6634661788800945e-4,0.3942907549869452,0.147,0.116,1,1,Ildr2,0.4996615601989736
3.7068818815776756e-4,-0.3282030619891969,0.205,0.244,1,1,Cisd1,-0.27574437585157935
3.720871033888274e-4,0.3879486176543625,0.112,0.084,1,1,Npat,0.5172648235391499
3.743993378553307e-4,0.29618056552792593,0.172,0.138,1,1,Flnb,0.36915258891886416
3.758491798589607e-4,0.282222291501641,0.208,0.171,1,1,Cep350,0.3432879335224639
3.7628317175836544e-4,0.22104013546159496,0.276,0.234,1,1,Nhs,0.26071400592906074
3.795480052240582e-4,0.24060033454275565,0.233,0.193,1,1,Nt5c2,0.2904656888521351
3.811656695173146e-4,-0.2858594431006276,0.256,0.297,1,1,Canx,-0.2463973650968373
3.828793373600187e-4,0.2936806856168319,0.194,0.157,1,1,Ccar1,0.36289205738640373
3.8447530606328215e-4,-0.21447359890802675,0.507,0.541,1,1,Rpl6,-0.20099466662914892
3.850400528397209e-4,0.290517123221417,0.215,0.177,1,1,Farp1,0.3528880310316647
3.85606495378314e-4,-0.22060761354656,0.325,0.371,1,1,Dynll1,-0.19325464798553102
3.868631647479722e-4,0.3996934342561702,0.132,0.103,1,1,Alas2,0.5122284788525677
3.907313985483447e-4,0.4369238599956824,0.104,0.077,1,1,Pigb,0.5901309277863762
3.920730871189256e-4,-0.2961433133847986,0.238,0.279,1,1,Pgam1,-0.2526240451096131
3.939391366032223e-4,0.38785060515112235,0.12,0.091,1,1,Csmd2os,0.5114513474520295
3.9469496534151203e-4,0.3079687757354863,0.186,0.151,1,1,Ocrl,0.379352266800003
3.981687483033678e-4,0.24725713581885866,0.215,0.177,1,1,Plekha6,0.30034058870652325
3.988293656595656e-4,0.3223561658382632,0.145,0.114,1,1,Simc1,0.4100144214609488
4.002656342960563e-4,0.3120873045671866,0.185,0.15,1,1,Arhgef11,0.3849076756328635
4.0051918218908376e-4,0.2533983987117483,0.255,0.214,1,1,Chd2,0.30194669005371877
4.0126747270140923e-4,-0.39227257143121275,0.112,0.145,1,1,Ap2s1,-0.30299674482962646
4.030453102890431e-4,-0.33305321554968526,0.164,0.201,1,1,Atp6v1g1,-0.2717449121897929
4.0339372257777045e-4,0.2159052242076207,0.245,0.204,1,1,Bcas3,0.2592979408375837
4.0505709571532814e-4,0.3847945578768317,0.134,0.104,1,1,Nfatc3,0.4957929880336101
4.1405260096276397e-4,0.1316219562051967,0.589,0.543,1,1,Rian,0.1427722508376811
4.1443511597229394e-4,0.18937374265359064,0.408,0.365,1,1,Spag9,0.21168352603469856
4.145322099304331e-4,0.28553185108674484,0.217,0.18,1,1,Trappc9,0.3442245093656868
4.194363736299042e-4,-0.22923901314761952,0.429,0.468,1,1,Caly,-0.21013576205198456
4.2196768546682944e-4,0.2580113538027504,0.16,0.127,1,1,Chrm2,0.32505367408220526
4.236189746906544e-4,-0.25193767833336356,0.27,0.314,1,1,Sept7,-0.21663430939493045
4.2405150409375285e-4,-0.27518559142571086,0.255,0.297,1,1,Ndufa2,-0.23627045728470128
4.258142221549245e-4,0.4310355362610774,0.104,0.078,1,1,Ddb2,0.5747140483481031
4.259360181753973e-4,0.31914434046457085,0.172,0.138,1,1,Rab28,0.3977741055065665
4.270439680180634e-4,0.3552995294700243,0.141,0.11,1,1,Cep78,0.45542939686612205
4.2935819299621533e-4,0.36052829275013965,0.172,0.139,1,1,Map4k4,0.4461213406692375
4.304180078992248e-4,0.19260595132427594,0.362,0.316,1,1,Plxna4,0.22064352651705027
4.385317381552437e-4,0.24986497779072336,0.255,0.216,1,1,Dync2h1,0.29497948766960397
4.387347570800269e-4,0.3557326389219364,0.177,0.143,1,1,Arhgap39,0.4403124271970821
4.405641502102598e-4,0.2796174421893467,0.227,0.189,1,1,Acadsb,0.3358368221004323
4.4073630259889565e-4,0.311318751840195,0.189,0.154,1,1,Frmd3,0.3820730136220575
4.4511739445546246e-4,0.27678856083337866,0.194,0.157,1,1,Rev1,0.34201898599793285
4.4641718238245187e-4,0.40388881524289344,0.119,0.09,1,1,Afg3l1,0.5340307668211591
4.48684692427728e-4,0.2316433734258201,0.267,0.227,1,1,Iqsec1,0.2724615890074624
4.488119186991134e-4,0.18586830899828088,0.336,0.29,1,1,Wdfy3,0.2153508683566289
4.498017567942351e-4,-0.2592601644648431,0.266,0.308,1,1,Nme2,-0.2239065056741827
4.51389183161601e-4,0.21546156375732894,0.283,0.24,1,1,Jazf1,0.25406509393051707
4.592890830026263e-4,-0.24148474079034687,0.341,0.383,1,1,Ndufa5,-0.21500338540341588
4.5955097999379204e-4,0.29101679430339855,0.242,0.203,1,1,Rfx3,0.34692642473607116
4.6723602372338653e-4,0.3796725778220704,0.121,0.093,1,1,Rrnad1,0.4939826012523712
4.673390465554999e-4,0.18484165069205916,0.355,0.309,1,1,Brinp1,0.21235853073035924
4.6786005294574047e-4,0.18631848090948133,0.491,0.456,1,1,Rbm39,0.20061924150560378
4.7334909607592746e-4,0.2922236675648544,0.182,0.148,1,1,Glmn,0.35935613173515885
4.7551133651326893e-4,0.29109168885512604,0.17,0.136,1,1,Dennd6a,0.36386461106890755
4.793338908111029e-4,0.4428465477861847,0.109,0.082,1,1,Gm50368,0.5886618744962698
4.801895188210515e-4,0.2988128049788137,0.25,0.212,1,1,Dock4,0.35237359077690295
4.8158486576407443e-4,0.4185183741295839,0.103,0.077,1,1,Hmgxb3,0.55983626669282
4.818022813230275e-4,0.34430413272709437,0.135,0.105,1,1,Kiz,0.4426767420776928
4.890085097435758e-4,0.12104402577267992,0.263,0.22,1,1,Gm2516,0.14470263081006737
4.902349499709876e-4,0.24346838037375718,0.251,0.212,1,1,Lcor,0.2882573748764767
4.966156803566392e-4,0.2917397482911652,0.208,0.172,1,1,Sacm1l,0.35280155607303704
4.969037890177175e-4,-0.2644983676855428,0.305,0.346,1,1,Uqcr11,-0.23315607556095536
4.998781138348791e-4,0.2627577043682827,0.26,0.221,1,1,Sptbn4,0.30912671102150907
5.011654287187378e-4,0.33124956165408115,0.237,0.2,1,1,Hdac8,0.3925307305600861
5.108058608830693e-4,-0.24683391463144355,0.315,0.355,1,1,Ndufb5,-0.219021642560295
5.164397447975065e-4,-0.2902868278629138,0.238,0.278,1,1,Eif5,-0.2485189389617751
5.165798113116731e-4,0.3905151801447744,0.122,0.094,1,1,Sh3d19,0.5068388508261965
5.218041112392679e-4,0.194569369979684,0.334,0.29,1,1,Vps13b,0.22409023990763607
5.236729078850328e-4,0.335352876856005,0.152,0.12,1,1,Map2k5,0.424780310684273
5.293887786558992e-4,0.3336907439829737,0.139,0.109,1,1,Ubac2,0.4255322331525995
5.331382867946869e-4,-0.2475238851539936,0.294,0.336,1,1,Rab6b,-0.21658339950974437
5.364458769738509e-4,0.2034932477499214,0.378,0.337,1,1,Clasp2,0.22825058649694444
5.371679244471906e-4,0.11184928228332297,0.554,0.5,1,1,Gm26871,0.12392900476992186
5.384917684392367e-4,0.2816607722609099,0.22,0.184,1,1,Bicral,0.3367683146597836
5.410659920805274e-4,0.2956431670540334,0.177,0.143,1,1,Acap2,0.3659359480319154
5.459873664132292e-4,-0.2794290407487967,0.245,0.285,1,1,Chgb,-0.24021092976650946
5.471204733624969e-4,0.18252908700257842,0.373,0.326,1,1,Gls,0.20884463022074157
5.472407971837767e-4,0.2541946124598742,0.221,0.184,1,1,D030068K23Rik,0.30530983344365326
5.497818233463733e-4,0.25667848811184446,0.257,0.218,1,1,Clasp1,0.3025980341502019
5.518574943447882e-4,0.2571462035189862,0.23,0.192,1,1,Srsf7,0.30803972296545223
5.520793350708745e-4,-0.24791494623447918,0.272,0.315,1,1,Rab14,-0.21407258849453442
5.570111634594063e-4,0.2269016920441176,0.248,0.209,1,1,Atxn2,0.2692421991719673
5.614736978618977e-4,0.3826003444639201,0.116,0.089,1,1,Usp16,0.4986701118855588
5.641028658405386e-4,0.3251798196258444,0.152,0.121,1,1,Trrap,0.4084903519266806
5.706000926801067e-4,0.20990615537269042,0.313,0.27,1,1,Smg6,0.24333565419130407
5.716801928471474e-4,0.3718070643899174,0.123,0.095,1,1,Whamm,0.4813923044206299
5.723176416182777e-4,0.34133837927766475,0.156,0.125,1,1,Slc38a9,0.4259902973385256
5.730456825513769e-4,0.33859482983263467,0.139,0.109,1,1,Pik3r3,0.43178606740124975
5.85157185069114e-4,-0.31360080840160043,0.178,0.215,1,1,Gabarap,-0.2596322971883017
5.879186073593002e-4,0.11820568968246625,0.259,0.217,1,1,Nxph1,0.1410842102661694
5.938067803415418e-4,0.31638149647367886,0.185,0.152,1,1,Usp24,0.38506958452388546
5.948336018965119e-4,0.24860406434624371,0.197,0.161,1,1,Tmem126a,0.3041925507839131
